,ProductID,OrderQty,OrderDate
39528,870,1,2013-12-20
39529,870,1,2013-12-20
39530,870,1,2013-12-20
39531,870,1,2013-12-21
39532,870,1,2013-12-21
39533,870,1,2013-12-21
39534,870,1,2013-12-21
39535,870,1,2013-12-21
39536,870,1,2013-12-21
39537,870,1,2013-12-21
39538,870,1,2013-12-22
39539,870,1,2013-12-22
39540,870,1,2013-12-22
39541,870,1,2013-12-22
39542,870,1,2013-12-22
39543,870,1,2013-12-22
39544,870,1,2013-12-22
39545,870,1,2013-12-22
39546,870,1,2013-12-22
39547,870,1,2013-12-23
39548,870,1,2013-12-23
39549,870,1,2013-12-23
39550,870,1,2013-12-23
39551,870,1,2013-12-23
39552,870,1,2013-12-23
39553,870,1,2013-12-23
39554,870,1,2013-12-23
39555,870,1,2013-12-23
39556,870,1,2013-12-23
39557,870,1,2013-12-24
39558,870,1,2013-12-24
39559,870,1,2013-12-24
39560,870,1,2013-12-24
39561,870,1,2013-12-24
39562,870,1,2013-12-24
39563,870,1,2013-12-24
39564,870,1,2013-12-24
39565,870,1,2013-12-24
39566,870,1,2013-12-24
39567,870,1,2013-12-24
39568,870,1,2013-12-24
39569,870,1,2013-12-24
39570,870,1,2013-12-24
39571,870,1,2013-12-25
39572,870,1,2013-12-25
39573,870,1,2013-12-25
39574,870,1,2013-12-25
39575,870,1,2013-12-25
39576,870,1,2013-12-25
39577,870,1,2013-12-25
39578,870,1,2013-12-25
39579,870,1,2013-12-25
39580,870,1,2013-12-25
39581,870,1,2013-12-25
39582,870,1,2013-12-26
39583,870,1,2013-12-26
39584,870,1,2013-12-26
39585,870,1,2013-12-26
39586,870,1,2013-12-26
39587,870,1,2013-12-26
39588,870,1,2013-12-26
39589,870,1,2013-12-26
39590,870,1,2013-12-26
39591,870,1,2013-12-26
39592,870,1,2013-12-26
39593,870,1,2013-12-26
39594,870,1,2013-12-26
39595,870,1,2013-12-26
39596,870,1,2013-12-27
39597,870,1,2013-12-27
39598,870,1,2013-12-27
39599,870,1,2013-12-27
39600,870,1,2013-12-27
39601,870,1,2013-12-27
39602,870,1,2013-12-27
39603,870,1,2013-12-27
39604,870,1,2013-12-27
39605,870,1,2013-12-27
39606,870,1,2013-12-27
39607,870,1,2013-12-27
39608,870,1,2013-12-27
39609,870,1,2013-12-27
39610,870,1,2013-12-27
39611,870,1,2013-12-27
39612,870,1,2013-12-27
39613,870,1,2013-12-28
39614,870,1,2013-12-28
39615,870,1,2013-12-28
39616,870,1,2013-12-28
39617,870,1,2013-12-28
39618,870,1,2013-12-28
39619,870,1,2013-12-28
39620,870,1,2013-12-28
39621,870,1,2013-12-28
39622,870,1,2013-12-29
39623,870,1,2013-12-29
39624,870,1,2013-12-29
39625,870,1,2013-12-29
39626,870,1,2013-12-29
39627,870,1,2013-12-29
39628,870,1,2013-12-29
39629,870,1,2013-12-29
39630,870,1,2013-12-29
39631,870,1,2013-12-30
39632,870,1,2013-12-30
39633,870,1,2013-12-30
39634,870,1,2013-12-30
39635,870,1,2013-12-30
39636,870,1,2013-12-30
39637,870,1,2013-12-30
39638,870,1,2013-12-30
39639,870,1,2013-12-30
39640,870,1,2013-12-30
39641,870,1,2013-12-30
39642,870,1,2013-12-30
39643,870,1,2013-12-30
39644,870,1,2013-12-30
39645,870,3,2013-12-31
39646,870,7,2013-12-31
39647,870,4,2013-12-31
39648,870,3,2013-12-31
39649,870,4,2013-12-31
39650,870,2,2013-12-31
39651,870,4,2013-12-31
39652,870,2,2013-12-31
39653,870,7,2013-12-31
39654,870,5,2013-12-31
39655,870,4,2013-12-31
39656,870,5,2013-12-31
39657,870,1,2013-12-31
39658,870,7,2013-12-31
39659,870,8,2013-12-31
39660,870,4,2013-12-31
39661,870,5,2013-12-31
39662,870,1,2013-12-31
39663,870,4,2013-12-31
39664,870,12,2013-12-31
39665,870,2,2013-12-31
39666,870,6,2013-12-31
39667,870,5,2013-12-31
39668,870,6,2013-12-31
39669,870,5,2013-12-31
39670,870,4,2013-12-31
39671,870,1,2013-12-31
39672,870,1,2013-12-31
39673,870,1,2013-12-31
39674,870,1,2013-12-31
39675,870,1,2013-12-31
39676,870,1,2013-12-31
39677,870,1,2013-12-31
39678,870,1,2013-12-31
39679,870,1,2013-12-31
39680,870,1,2013-12-31
39681,870,1,2013-12-31
39682,870,1,2013-12-31
39683,870,1,2013-12-31
39684,870,1,2013-12-31
39685,870,1,2014-01-01
39686,870,1,2014-01-01
39687,870,1,2014-01-01
39688,870,1,2014-01-01
39689,870,1,2014-01-01
39690,870,1,2014-01-01
39691,870,1,2014-01-01
39692,870,1,2014-01-01
39693,870,1,2014-01-01
39694,870,1,2014-01-01
39695,870,1,2014-01-01
39696,870,1,2014-01-01
39697,870,1,2014-01-01
39698,870,1,2014-01-01
39699,870,1,2014-01-01
39700,870,1,2014-01-01
39701,870,1,2014-01-01
39702,870,1,2014-01-01
39703,870,1,2014-01-02
39704,870,1,2014-01-02
39705,870,1,2014-01-02
39706,870,1,2014-01-02
39707,870,1,2014-01-02
39708,870,1,2014-01-02
39709,870,1,2014-01-02
39710,870,1,2014-01-02
39711,870,1,2014-01-02
39712,870,1,2014-01-02
39713,870,1,2014-01-02
39714,870,1,2014-01-02
39715,870,1,2014-01-02
39716,870,1,2014-01-02
39717,870,1,2014-01-02
39718,870,1,2014-01-02
39719,870,1,2014-01-02
39720,870,1,2014-01-02
39721,870,1,2014-01-02
39722,870,1,2014-01-03
39723,870,1,2014-01-03
39724,870,1,2014-01-03
39725,870,1,2014-01-03
39726,870,1,2014-01-03
39727,870,1,2014-01-03
39728,870,1,2014-01-03
39729,870,1,2014-01-03
39730,870,1,2014-01-03
39731,870,1,2014-01-03
39732,870,1,2014-01-03
39733,870,1,2014-01-04
39734,870,1,2014-01-04
39735,870,1,2014-01-04
39736,870,1,2014-01-04
39737,870,1,2014-01-04
39738,870,1,2014-01-04
39739,870,1,2014-01-04
39740,870,1,2014-01-04
39741,870,1,2014-01-04
39742,870,1,2014-01-04
39743,870,1,2014-01-04
39744,870,1,2014-01-05
39745,870,1,2014-01-05
39746,870,1,2014-01-05
39747,870,1,2014-01-05
39748,870,1,2014-01-05
39749,870,1,2014-01-05
39750,870,1,2014-01-05
39751,870,1,2014-01-05
39752,870,1,2014-01-05
39753,870,1,2014-01-05
39754,870,1,2014-01-06
39755,870,1,2014-01-06
39756,870,1,2014-01-06
39757,870,1,2014-01-06
39758,870,1,2014-01-06
39759,870,1,2014-01-06
39760,870,1,2014-01-06
39761,870,1,2014-01-06
39762,870,1,2014-01-06
39763,870,1,2014-01-06
39764,870,1,2014-01-06
39765,870,1,2014-01-06
39766,870,1,2014-01-07
39767,870,1,2014-01-07
39768,870,1,2014-01-07
39769,870,1,2014-01-07
39770,870,1,2014-01-07
39771,870,1,2014-01-07
39772,870,1,2014-01-07
39773,870,1,2014-01-07
39774,870,1,2014-01-07
39775,870,1,2014-01-07
39776,870,1,2014-01-07
39777,870,1,2014-01-07
39778,870,1,2014-01-07
39779,870,1,2014-01-07
39780,870,1,2014-01-07
39781,870,1,2014-01-07
39782,870,1,2014-01-07
39783,870,1,2014-01-07
39784,870,1,2014-01-08
39785,870,1,2014-01-08
39786,870,1,2014-01-08
39787,870,1,2014-01-08
39788,870,1,2014-01-08
39789,870,1,2014-01-08
39790,870,1,2014-01-08
39791,870,1,2014-01-08
39792,870,1,2014-01-08
39793,870,1,2014-01-08
39794,870,1,2014-01-08
39795,870,1,2014-01-08
39796,870,1,2014-01-08
39797,870,1,2014-01-09
39798,870,1,2014-01-09
39799,870,1,2014-01-09
39800,870,1,2014-01-09
39801,870,1,2014-01-09
39802,870,1,2014-01-09
39803,870,1,2014-01-09
39804,870,1,2014-01-09
39805,870,1,2014-01-09
39806,870,1,2014-01-09
39807,870,1,2014-01-09
39808,870,1,2014-01-09
39809,870,1,2014-01-09
39810,870,1,2014-01-09
39811,870,1,2014-01-10
39812,870,1,2014-01-10
39813,870,1,2014-01-10
39814,870,1,2014-01-10
39815,870,1,2014-01-10
39816,870,1,2014-01-10
39817,870,1,2014-01-10
39818,870,1,2014-01-10
39819,870,1,2014-01-10
39820,870,1,2014-01-10
39821,870,1,2014-01-10
39822,870,1,2014-01-10
39823,870,1,2014-01-10
39824,870,1,2014-01-11
39825,870,1,2014-01-11
39826,870,1,2014-01-11
39827,870,1,2014-01-11
39828,870,1,2014-01-11
39829,870,1,2014-01-11
39830,870,1,2014-01-11
39831,870,1,2014-01-11
39832,870,1,2014-01-11
39833,870,1,2014-01-11
39834,870,1,2014-01-11
39835,870,1,2014-01-11
39836,870,1,2014-01-11
39837,870,1,2014-01-11
39838,870,1,2014-01-11
39839,870,1,2014-01-12
39840,870,1,2014-01-12
39841,870,1,2014-01-12
39842,870,1,2014-01-12
39843,870,1,2014-01-12
39844,870,1,2014-01-12
39845,870,1,2014-01-12
39846,870,1,2014-01-12
39847,870,1,2014-01-12
39848,870,1,2014-01-12
39849,870,1,2014-01-13
39850,870,1,2014-01-13
39851,870,1,2014-01-13
39852,870,1,2014-01-13
39853,870,1,2014-01-13
39854,870,1,2014-01-13
39855,870,1,2014-01-13
39856,870,1,2014-01-13
39857,870,1,2014-01-14
39858,870,1,2014-01-14
39859,870,1,2014-01-14
39860,870,1,2014-01-14
39861,870,1,2014-01-14
39862,870,1,2014-01-14
39863,870,1,2014-01-14
39864,870,1,2014-01-14
39865,870,1,2014-01-14
39866,870,1,2014-01-14
39867,870,1,2014-01-14
39868,870,1,2014-01-14
39869,870,1,2014-01-14
39870,870,1,2014-01-14
39871,870,1,2014-01-14
39872,870,1,2014-01-14
39873,870,1,2014-01-14
39874,870,1,2014-01-14
39875,870,1,2014-01-15
39876,870,1,2014-01-15
39877,870,1,2014-01-15
39878,870,1,2014-01-15
39879,870,1,2014-01-15
39880,870,1,2014-01-15
39881,870,1,2014-01-15
39882,870,1,2014-01-15
39883,870,1,2014-01-15
39884,870,1,2014-01-16
39885,870,1,2014-01-16
39886,870,1,2014-01-16
39887,870,1,2014-01-16
39888,870,1,2014-01-16
39889,870,1,2014-01-16
39890,870,1,2014-01-16
39891,870,1,2014-01-16
39892,870,1,2014-01-16
39893,870,1,2014-01-16
39894,870,1,2014-01-16
39895,870,1,2014-01-16
39896,870,1,2014-01-16
39897,870,1,2014-01-17
39898,870,1,2014-01-17
39899,870,1,2014-01-17
39900,870,1,2014-01-17
39901,870,1,2014-01-17
39902,870,1,2014-01-17
39903,870,1,2014-01-17
39904,870,1,2014-01-17
39905,870,1,2014-01-17
39906,870,1,2014-01-17
39907,870,1,2014-01-17
39908,870,1,2014-01-17
39909,870,1,2014-01-17
39910,870,1,2014-01-17
39911,870,1,2014-01-17
39912,870,1,2014-01-18
39913,870,1,2014-01-18
39914,870,1,2014-01-18
39915,870,1,2014-01-18
39916,870,1,2014-01-18
39917,870,1,2014-01-18
39918,870,1,2014-01-18
39919,870,1,2014-01-18
39920,870,1,2014-01-18
39921,870,1,2014-01-18
39922,870,1,2014-01-18
39923,870,1,2014-01-18
39924,870,1,2014-01-18
39925,870,1,2014-01-18
39926,870,1,2014-01-19
39927,870,1,2014-01-19
39928,870,1,2014-01-19
39929,870,1,2014-01-19
39930,870,1,2014-01-19
39931,870,1,2014-01-19
39932,870,1,2014-01-19
39933,870,1,2014-01-19
39934,870,1,2014-01-19
39935,870,1,2014-01-19
39936,870,1,2014-01-19
39937,870,1,2014-01-19
39938,870,1,2014-01-19
39939,870,1,2014-01-19
39940,870,1,2014-01-19
39941,870,1,2014-01-19
39942,870,1,2014-01-19
39943,870,1,2014-01-19
39944,870,1,2014-01-19
39945,870,1,2014-01-20
39946,870,1,2014-01-20
39947,870,1,2014-01-20
39948,870,1,2014-01-20
39949,870,1,2014-01-20
39950,870,1,2014-01-20
39951,870,1,2014-01-20
39952,870,1,2014-01-20
39953,870,1,2014-01-20
39954,870,1,2014-01-20
39955,870,1,2014-01-20
39956,870,1,2014-01-20
39957,870,1,2014-01-20
39958,870,1,2014-01-20
39959,870,1,2014-01-20
39960,870,1,2014-01-21
39961,870,1,2014-01-21
39962,870,1,2014-01-21
39963,870,1,2014-01-21
39964,870,1,2014-01-21
39965,870,1,2014-01-21
39966,870,1,2014-01-21
39967,870,1,2014-01-21
39968,870,1,2014-01-21
39969,870,1,2014-01-21
39970,870,1,2014-01-21
39971,870,1,2014-01-21
39972,870,1,2014-01-22
39973,870,1,2014-01-22
39974,870,1,2014-01-22
39975,870,1,2014-01-22
39976,870,1,2014-01-22
39977,870,1,2014-01-22
39978,870,1,2014-01-22
39979,870,1,2014-01-22
39980,870,1,2014-01-22
39981,870,1,2014-01-22
39982,870,1,2014-01-22
39983,870,1,2014-01-23
39984,870,1,2014-01-23
39985,870,1,2014-01-23
39986,870,1,2014-01-23
39987,870,1,2014-01-23
39988,870,1,2014-01-23
39989,870,1,2014-01-23
39990,870,1,2014-01-23
39991,870,1,2014-01-23
39992,870,1,2014-01-23
39993,870,1,2014-01-23
39994,870,1,2014-01-23
39995,870,1,2014-01-23
39996,870,1,2014-01-23
39997,870,1,2014-01-23
39998,870,1,2014-01-23
39999,870,1,2014-01-23
40000,870,1,2014-01-24
40001,870,1,2014-01-24
40002,870,1,2014-01-24
40003,870,1,2014-01-24
40004,870,1,2014-01-24
40005,870,1,2014-01-24
40006,870,1,2014-01-24
40007,870,1,2014-01-24
40008,870,1,2014-01-25
40009,870,1,2014-01-25
40010,870,1,2014-01-25
40011,870,1,2014-01-25
40012,870,1,2014-01-25
40013,870,1,2014-01-25
40014,870,1,2014-01-25
40015,870,1,2014-01-25
40016,870,1,2014-01-25
40017,870,1,2014-01-26
40018,870,1,2014-01-26
40019,870,1,2014-01-26
40020,870,1,2014-01-26
40021,870,1,2014-01-26
40022,870,1,2014-01-26
40023,870,1,2014-01-26
40024,870,1,2014-01-26
40025,870,1,2014-01-26
40026,870,1,2014-01-26
40027,870,1,2014-01-26
40028,870,1,2014-01-26
40029,870,1,2014-01-26
40030,870,1,2014-01-27
40031,870,1,2014-01-27
40032,870,1,2014-01-27
40033,870,1,2014-01-27
40034,870,1,2014-01-27
40035,870,1,2014-01-27
40036,870,1,2014-01-27
40037,870,1,2014-01-27
40038,870,1,2014-01-27
40039,870,1,2014-01-28
40040,870,1,2014-01-28
40041,870,1,2014-01-28
40042,870,1,2014-01-28
40043,870,1,2014-01-28
40044,870,1,2014-01-28
40045,870,1,2014-01-28
40046,870,1,2014-01-28
40047,870,1,2014-01-28
40048,870,5,2014-01-29
40049,870,5,2014-01-29
40050,870,2,2014-01-29
40051,870,5,2014-01-29
40052,870,3,2014-01-29
40053,870,5,2014-01-29
40054,870,7,2014-01-29
40055,870,8,2014-01-29
40056,870,8,2014-01-29
40057,870,5,2014-01-29
40058,870,4,2014-01-29
40059,870,4,2014-01-29
40060,870,5,2014-01-29
40061,870,1,2014-01-29
40062,870,5,2014-01-29
40063,870,4,2014-01-29
40064,870,2,2014-01-29
40065,870,5,2014-01-29
40066,870,3,2014-01-29
40067,870,5,2014-01-29
40068,870,3,2014-01-29
40069,870,9,2014-01-29
40070,870,2,2014-01-29
40071,870,4,2014-01-29
40072,870,1,2014-01-29
40073,870,1,2014-01-29
40074,870,1,2014-01-29
40075,870,1,2014-01-29
40076,870,1,2014-01-29
40077,870,1,2014-01-29
40078,870,1,2014-01-29
40079,870,1,2014-01-29
40080,870,1,2014-01-29
40081,870,1,2014-01-29
40082,870,1,2014-01-29
40083,870,1,2014-01-29
40084,870,1,2014-01-29
40085,870,1,2014-01-29
40086,870,1,2014-01-29
40087,870,1,2014-01-29
40088,870,1,2014-01-30
40089,870,1,2014-01-30
40090,870,1,2014-01-30
40091,870,1,2014-01-30
40092,870,1,2014-01-30
40093,870,1,2014-01-30
40094,870,1,2014-01-30
40095,870,1,2014-01-30
40096,870,1,2014-01-30
40097,870,1,2014-01-30
40098,870,1,2014-01-30
40099,870,1,2014-01-30
40100,870,1,2014-01-30
40101,870,1,2014-01-31
40102,870,1,2014-01-31
40103,870,1,2014-01-31
40104,870,1,2014-01-31
40105,870,1,2014-01-31
40106,870,1,2014-01-31
40107,870,1,2014-01-31
40108,870,1,2014-01-31
40109,870,1,2014-01-31
40110,870,1,2014-01-31
40111,870,1,2014-01-31
40112,870,1,2014-01-31
40113,870,1,2014-01-31
40114,870,1,2014-02-01
40115,870,1,2014-02-01
40116,870,1,2014-02-01
40117,870,1,2014-02-01
40118,870,1,2014-02-01
40119,870,1,2014-02-01
40120,870,1,2014-02-01
40121,870,1,2014-02-01
40122,870,1,2014-02-01
40123,870,1,2014-02-01
40124,870,1,2014-02-01
40125,870,1,2014-02-01
40126,870,1,2014-02-01
40127,870,1,2014-02-01
40128,870,1,2014-02-01
40129,870,1,2014-02-02
40130,870,1,2014-02-02
40131,870,1,2014-02-02
40132,870,1,2014-02-02
40133,870,1,2014-02-02
40134,870,1,2014-02-02
40135,870,1,2014-02-02
40136,870,1,2014-02-02
40137,870,1,2014-02-02
40138,870,1,2014-02-02
40139,870,1,2014-02-02
40140,870,1,2014-02-02
40141,870,1,2014-02-03
40142,870,1,2014-02-03
40143,870,1,2014-02-03
40144,870,1,2014-02-03
40145,870,1,2014-02-03
40146,870,1,2014-02-03
40147,870,1,2014-02-03
40148,870,1,2014-02-03
40149,870,1,2014-02-03
40150,870,1,2014-02-03
40151,870,1,2014-02-03
40152,870,1,2014-02-03
40153,870,1,2014-02-03
40154,870,1,2014-02-04
40155,870,1,2014-02-04
40156,870,1,2014-02-04
40157,870,1,2014-02-04
40158,870,1,2014-02-04
40159,870,1,2014-02-04
40160,870,1,2014-02-04
40161,870,1,2014-02-04
40162,870,1,2014-02-04
40163,870,1,2014-02-04
40164,870,1,2014-02-04
40165,870,1,2014-02-04
40166,870,1,2014-02-04
40167,870,1,2014-02-05
40168,870,1,2014-02-05
40169,870,1,2014-02-05
40170,870,1,2014-02-05
40171,870,1,2014-02-05
40172,870,1,2014-02-05
40173,870,1,2014-02-05
40174,870,1,2014-02-05
40175,870,1,2014-02-05
40176,870,1,2014-02-05
40177,870,1,2014-02-05
40178,870,1,2014-02-05
40179,870,1,2014-02-06
40180,870,1,2014-02-06
40181,870,1,2014-02-06
40182,870,1,2014-02-06
40183,870,1,2014-02-06
40184,870,1,2014-02-06
40185,870,1,2014-02-06
40186,870,1,2014-02-06
40187,870,1,2014-02-06
40188,870,1,2014-02-07
40189,870,1,2014-02-07
40190,870,1,2014-02-07
40191,870,1,2014-02-07
40192,870,1,2014-02-07
40193,870,1,2014-02-07
40194,870,1,2014-02-07
40195,870,1,2014-02-07
40196,870,1,2014-02-07
40197,870,1,2014-02-07
40198,870,1,2014-02-07
40199,870,1,2014-02-07
40200,870,1,2014-02-07
40201,870,1,2014-02-08
40202,870,1,2014-02-08
40203,870,1,2014-02-08
40204,870,1,2014-02-08
40205,870,1,2014-02-08
40206,870,1,2014-02-08
40207,870,1,2014-02-08
40208,870,1,2014-02-08
40209,870,1,2014-02-08
40210,870,1,2014-02-08
40211,870,1,2014-02-08
40212,870,1,2014-02-08
40213,870,1,2014-02-08
40214,870,1,2014-02-08
40215,870,1,2014-02-08
40216,870,1,2014-02-08
40217,870,1,2014-02-08
40218,870,1,2014-02-08
40219,870,1,2014-02-08
40220,870,1,2014-02-09
40221,870,1,2014-02-09
40222,870,1,2014-02-09
40223,870,1,2014-02-09
40224,870,1,2014-02-09
40225,870,1,2014-02-09
40226,870,1,2014-02-09
40227,870,1,2014-02-09
40228,870,1,2014-02-09
40229,870,1,2014-02-09
40230,870,1,2014-02-09
40231,870,1,2014-02-09
40232,870,1,2014-02-09
40233,870,1,2014-02-10
40234,870,1,2014-02-10
40235,870,1,2014-02-10
40236,870,1,2014-02-10
40237,870,1,2014-02-10
40238,870,1,2014-02-10
40239,870,1,2014-02-10
40240,870,1,2014-02-10
40241,870,1,2014-02-10
40242,870,1,2014-02-10
40243,870,1,2014-02-10
40244,870,1,2014-02-10
40245,870,1,2014-02-11
40246,870,1,2014-02-11
40247,870,1,2014-02-11
40248,870,1,2014-02-11
40249,870,1,2014-02-11
40250,870,1,2014-02-11
40251,870,1,2014-02-11
40252,870,1,2014-02-11
40253,870,1,2014-02-11
40254,870,1,2014-02-11
40255,870,1,2014-02-11
40256,870,1,2014-02-11
40257,870,1,2014-02-11
40258,870,1,2014-02-11
40259,870,1,2014-02-12
40260,870,1,2014-02-12
40261,870,1,2014-02-12
40262,870,1,2014-02-12
40263,870,1,2014-02-12
40264,870,1,2014-02-12
40265,870,1,2014-02-12
40266,870,1,2014-02-12
40267,870,1,2014-02-12
40268,870,1,2014-02-12
40269,870,1,2014-02-12
40270,870,1,2014-02-12
40271,870,1,2014-02-12
40272,870,1,2014-02-12
40273,870,1,2014-02-13
40274,870,1,2014-02-13
40275,870,1,2014-02-13
40276,870,1,2014-02-13
40277,870,1,2014-02-13
40278,870,1,2014-02-13
40279,870,1,2014-02-13
40280,870,1,2014-02-13
40281,870,1,2014-02-13
40282,870,1,2014-02-13
40283,870,1,2014-02-13
40284,870,1,2014-02-14
40285,870,1,2014-02-14
40286,870,1,2014-02-14
40287,870,1,2014-02-14
40288,870,1,2014-02-14
40289,870,1,2014-02-14
40290,870,1,2014-02-14
40291,870,1,2014-02-14
40292,870,1,2014-02-14
40293,870,1,2014-02-14
40294,870,1,2014-02-14
40295,870,1,2014-02-14
40296,870,1,2014-02-14
40297,870,1,2014-02-15
40298,870,1,2014-02-15
40299,870,1,2014-02-15
40300,870,1,2014-02-15
40301,870,1,2014-02-15
40302,870,1,2014-02-15
40303,870,1,2014-02-15
40304,870,1,2014-02-15
40305,870,1,2014-02-15
40306,870,1,2014-02-15
40307,870,1,2014-02-15
40308,870,1,2014-02-16
40309,870,1,2014-02-16
40310,870,1,2014-02-16
40311,870,1,2014-02-16
40312,870,1,2014-02-16
40313,870,1,2014-02-16
40314,870,1,2014-02-16
40315,870,1,2014-02-16
40316,870,1,2014-02-17
40317,870,1,2014-02-17
40318,870,1,2014-02-17
40319,870,1,2014-02-17
40320,870,1,2014-02-17
40321,870,1,2014-02-17
40322,870,1,2014-02-17
40323,870,1,2014-02-17
40324,870,1,2014-02-17
40325,870,1,2014-02-17
40326,870,1,2014-02-17
40327,870,1,2014-02-17
40328,870,1,2014-02-17
40329,870,1,2014-02-17
40330,870,1,2014-02-17
40331,870,1,2014-02-17
40332,870,1,2014-02-18
40333,870,1,2014-02-18
40334,870,1,2014-02-18
40335,870,1,2014-02-18
40336,870,1,2014-02-18
40337,870,1,2014-02-18
40338,870,1,2014-02-18
40339,870,1,2014-02-18
40340,870,1,2014-02-18
40341,870,1,2014-02-18
40342,870,1,2014-02-18
40343,870,1,2014-02-18
40344,870,1,2014-02-18
40345,870,1,2014-02-18
40346,870,1,2014-02-18
40347,870,1,2014-02-18
40348,870,1,2014-02-18
40349,870,1,2014-02-18
40350,870,1,2014-02-18
40351,870,1,2014-02-18
40352,870,1,2014-02-18
40353,870,1,2014-02-18
40354,870,1,2014-02-19
40355,870,1,2014-02-19
40356,870,1,2014-02-19
40357,870,1,2014-02-19
40358,870,1,2014-02-19
40359,870,1,2014-02-19
40360,870,1,2014-02-19
40361,870,1,2014-02-19
40362,870,1,2014-02-20
40363,870,1,2014-02-20
40364,870,1,2014-02-20
40365,870,1,2014-02-20
40366,870,1,2014-02-20
40367,870,1,2014-02-20
40368,870,1,2014-02-20
40369,870,1,2014-02-20
40370,870,1,2014-02-20
40371,870,1,2014-02-20
40372,870,1,2014-02-20
40373,870,1,2014-02-20
40374,870,1,2014-02-20
40375,870,1,2014-02-20
40376,870,1,2014-02-21
40377,870,1,2014-02-21
40378,870,1,2014-02-21
40379,870,1,2014-02-21
40380,870,1,2014-02-21
40381,870,1,2014-02-21
40382,870,1,2014-02-21
40383,870,1,2014-02-21
40384,870,1,2014-02-21
40385,870,1,2014-02-21
40386,870,1,2014-02-21
40387,870,1,2014-02-21
40388,870,1,2014-02-21
40389,870,1,2014-02-21
40390,870,1,2014-02-22
40391,870,1,2014-02-22
40392,870,1,2014-02-22
40393,870,1,2014-02-22
40394,870,1,2014-02-22
40395,870,1,2014-02-22
40396,870,1,2014-02-22
40397,870,1,2014-02-22
40398,870,1,2014-02-22
40399,870,1,2014-02-22
40400,870,1,2014-02-22
40401,870,1,2014-02-22
40402,870,1,2014-02-23
40403,870,1,2014-02-23
40404,870,1,2014-02-23
40405,870,1,2014-02-23
40406,870,1,2014-02-23
40407,870,1,2014-02-23
40408,870,1,2014-02-23
40409,870,1,2014-02-23
40410,870,1,2014-02-23
40411,870,1,2014-02-23
40412,870,1,2014-02-23
40413,870,1,2014-02-23
40414,870,1,2014-02-23
40415,870,1,2014-02-24
40416,870,1,2014-02-24
40417,870,1,2014-02-24
40418,870,1,2014-02-24
40419,870,1,2014-02-24
40420,870,1,2014-02-24
40421,870,1,2014-02-24
40422,870,1,2014-02-24
40423,870,1,2014-02-24
40424,870,1,2014-02-24
40425,870,1,2014-02-25
40426,870,1,2014-02-25
40427,870,1,2014-02-25
40428,870,1,2014-02-25
40429,870,1,2014-02-25
40430,870,1,2014-02-25
40431,870,1,2014-02-25
40432,870,1,2014-02-25
40433,870,1,2014-02-25
40434,870,1,2014-02-26
40435,870,1,2014-02-26
40436,870,1,2014-02-26
40437,870,1,2014-02-26
40438,870,1,2014-02-26
40439,870,1,2014-02-26
40440,870,1,2014-02-26
40441,870,1,2014-02-26
40442,870,1,2014-02-26
40443,870,1,2014-02-27
40444,870,1,2014-02-27
40445,870,1,2014-02-27
40446,870,1,2014-02-27
40447,870,1,2014-02-27
40448,870,1,2014-02-27
40449,870,1,2014-02-27
40450,870,1,2014-02-27
40451,870,1,2014-02-27
40452,870,1,2014-02-27
40453,870,1,2014-02-27
40454,870,1,2014-02-27
40455,870,1,2014-02-28
40456,870,1,2014-02-28
40457,870,1,2014-02-28
40458,870,1,2014-02-28
40459,870,1,2014-02-28
40460,870,1,2014-02-28
40461,870,1,2014-02-28
40462,870,9,2014-03-01
40463,870,1,2014-03-01
40464,870,11,2014-03-01
40465,870,4,2014-03-01
40466,870,12,2014-03-01
40467,870,4,2014-03-01
40468,870,3,2014-03-01
40469,870,8,2014-03-01
40470,870,3,2014-03-01
40471,870,3,2014-03-01
40472,870,2,2014-03-01
40473,870,2,2014-03-01
40474,870,12,2014-03-01
40475,870,2,2014-03-01
40476,870,12,2014-03-01
40477,870,3,2014-03-01
40478,870,8,2014-03-01
40479,870,1,2014-03-01
40480,870,6,2014-03-01
40481,870,13,2014-03-01
40482,870,10,2014-03-01
40483,870,16,2014-03-01
40484,870,2,2014-03-01
40485,870,4,2014-03-01
40486,870,4,2014-03-01
40487,870,12,2014-03-01
40488,870,8,2014-03-01
40489,870,1,2014-03-01
40490,870,1,2014-03-01
40491,870,1,2014-03-01
40492,870,1,2014-03-01
40493,870,1,2014-03-01
40494,870,1,2014-03-01
40495,870,1,2014-03-01
40496,870,1,2014-03-01
40497,870,1,2014-03-01
40498,870,1,2014-03-01
40499,870,1,2014-03-01
40500,870,1,2014-03-02
40501,870,1,2014-03-02
40502,870,1,2014-03-02
40503,870,1,2014-03-02
40504,870,1,2014-03-02
40505,870,1,2014-03-02
40506,870,1,2014-03-02
40507,870,1,2014-03-02
40508,870,1,2014-03-02
40509,870,1,2014-03-02
40510,870,1,2014-03-02
40511,870,1,2014-03-02
40512,870,1,2014-03-02
40513,870,1,2014-03-02
40514,870,1,2014-03-02
40515,870,1,2014-03-02
40516,870,1,2014-03-02
40517,870,1,2014-03-03
40518,870,1,2014-03-03
40519,870,1,2014-03-03
40520,870,1,2014-03-03
40521,870,1,2014-03-03
40522,870,1,2014-03-03
40523,870,1,2014-03-03
40524,870,1,2014-03-03
40525,870,1,2014-03-03
